COFs_name,LCD(Å),PLD(Å),Density(g/cm3),SA(m2/g),PV(cm3/g),VF(-),ST(-),C%,H%,N%,O%,N-to-O,S%,Halogen%,Metalloid%,TDU,DUC,TE,AWE,N_CO2(mol/kg),D_CO2(10^-8 m2/s),P_CO2(10^4 Barrer),,
16380N2.cif,40.84931,40.70376,0.311083,2490.79,2.71143,0.806921,0,0.538461538,0.346153846,0.115384615,0,0,0,0,0,106,0.630952381,0.115384615,0.350769231,3.714153156,3.761388606,10.47441701,,
16450N2.cif,20.44724,18.55205,0.361779,4000.57,2.24673,0.82795,0,0.566037736,0.358490566,0.075471698,0,0,0,0,0,79,0.658333333,0.075471698,0.229433962,10.05666924,1.16397005,10.47268372,,
13110N2.cif,12.905,11.30363,0.537289,3121.81,1.41481,0.788735,0,0.559139785,0.301075269,0.086021505,0.043010753,2,0,0,0,145,0.697115385,0.129032258,0.409462366,14.0068113,0.58493084,10.37044543,,
16280C2.cif,41.11595,41.05854,0.283668,3056.27,2.99899,0.80628,0,0.540540541,0.378378378,0.054054054,0,0,0,0.027027027,0,145,0.604166667,0.081081081,0.24972973,4.332343605,3.48129981,10.30327057,,
21315N3.cif,31.18528,31.09708,0.389144,2339.93,2.04649,0.772689,1,0.597014925,0.343283582,0.059701493,0,0,0,0,0,111,0.69375,0.059701493,0.181492537,4.674230678,2.449043671,10.28102204,,
21312N2.cif,45.47565,45.33846,0.269235,2711.4,3.20211,0.851109,0,0.607142857,0.357142857,0.035714286,0,0,0,0,0,142,0.696078431,0.035714286,0.108571429,6.099027806,2.455572641,10.25049055,,
20202N2.cif,30.65329,30.53322,0.354451,2624.1,2.30887,0.848099,0,0.608695652,0.347826087,0.043478261,0,0,0,0,0,118,0.702380952,0.043478261,0.132173913,9.888741499,1.151114043,10.22060688,,
15091N2.cif,17.5939,16.41473,0.375894,4174.83,2.14438,0.829161,0,0.516129032,0.387096774,0.064516129,0.032258065,2,0,0,0,153,0.59765625,0.096774194,0.307096774,13.42888496,0.816818452,10.21137685,,
18080N2.cif,20.75693,20.3011,0.495478,2247.61,1.54562,0.773081,0,0.576923077,0.346153846,0.076923077,0,0,0,0,0,161,0.670833333,0.076190476,0.231619048,8.134232862,1.095098099,10.19139307,,
19450N2.cif,33.69974,33.52054,0.373701,2187.72,2.14937,0.773866,0,0.5,0.430232558,0.058139535,0.011627907,5,0,0,0,140.5,0.544573643,0.069767442,0.216744186,4.20626718,2.800233697,10.17409316,,
17070N2.cif,29.23932,29.06389,0.46773,1983.46,1.68225,0.769711,0,0.523809524,0.333333333,0.095238095,0.047619048,2,0,0,0,85,0.643939394,0.142857143,0.453333333,6.282395556,1.503781458,10.15891842,,
16001N2.cif,38.28456,38.1313,0.393051,1972.77,2.05831,0.794973,0,0.666666667,0.222222222,0,0.074074074,0,0,0,0.037037037,181,0.837962963,0.074074074,0.254814815,5.939326879,1.828626563,10.13626805,,
08000N3.cif,9.86844,5.40897,0.522061,4229.44,1.387,0.745136,1,0.394833948,0.442804428,0,0.088560886,0,0,0,0.073800738,189,0.441588785,0.088560886,0.304649446,13.53282828,0.64207112,10.09585385,,
21410N2.cif,22.50124,22.18022,0.457288,2811.55,1.65165,0.714231,0,0.471910112,0.45505618,0.039325843,0.033707865,1.166666667,0,0,0,168,0.5,0.073033708,0.235505618,6.407826003,1.603090369,10.02101627,,
16311N2.cif,9.3168,8.67349,0.489988,3859.01,1.53424,0.777907,0,0.551282051,0.346153846,0.076923077,0.025641026,3,0,0,0,113,0.656976744,0.102564103,0.322051282,14.52695321,0.603181742,9.975861231,,
19456N2.cif,31.68333,31.42561,0.347252,2496.72,2.33496,0.758433,0,0.494505495,0.43956044,0.065934066,0,0,0,0,0,142,0.525925926,0.065934066,0.20043956,3.729588676,3.390362597,9.946805215,,
16060N2.cif,9.86309,7.98521,0.526648,3902.98,1.3788,0.722489,0,0.512605042,0.420168067,0.033613445,0.033613445,1,0,0,0,141,0.577868852,0.067226891,0.217815126,13.21242785,0.662118137,9.942242283,,
16272N2.cif,39.21249,38.93275,0.355595,2794.1,2.2817,0.751296,0,0.578947368,0.385964912,0.035087719,0,0,0,0,0,259,0.654040404,0.035087719,0.106666667,5.157834353,2.400820225,9.881168482,,
21300C3.cif,13.53182,9.23584,0.492082,2754.01,1.5493,0.784495,1,0.595744681,0.319148936,0.042553191,0.042553191,1,0,0,0,481,0.71577381,0.084507042,0.273802817,10.76379709,0.795024443,9.867069643,,
19453N2.cif,34.04024,33.7988,0.330288,2521.98,2.48844,0.773706,0,0.488888889,0.444444444,0.066666667,0,0,0,0,0,136,0.515151515,0.066666667,0.202666667,4.019026005,3.212353662,9.854338574,,
19471N2.cif,11.35144,9.73082,0.542931,3475.73,1.31936,0.73481,0,0.569892473,0.365591398,0.064516129,0,0,0,0,0,415,0.652515723,0.064516129,0.196129032,13.42926996,0.61395707,9.824821244,,
14080N2.cif,34.47645,34.30932,0.400887,2099.23,2.01314,0.791784,0,0.545454545,0.272727273,0.045454545,0.090909091,0.5,0,0,0.045454545,106,0.736111111,0.136363636,0.450909091,5.524572453,1.866827221,9.777910185,,
14040N2.cif,34.3671,34.23857,0.391468,2159.23,2.03245,0.751386,0,0.483870968,0.387096774,0.064516129,0.064516129,1,0,0,0,103,0.572222222,0.129032258,0.418064516,3.826841239,2.904164571,9.764175688,,
21010N2.cif,27.09464,26.88019,0.446606,2109.45,1.75004,0.772144,0,0.581395349,0.325581395,0.046511628,0.046511628,1,0,0,0,106,0.706666667,0.093023256,0.301395349,5.775445022,1.62759076,9.682066805,,
15250N2.cif,23.50203,23.28698,0.469734,2235.45,1.59771,0.726109,0,0.5625,0.375,0.0625,0,0,0,0,0,70,0.648148148,0.0625,0.19,4.68461141,2.015736658,9.620014627,,
19363N2.cif,33.62292,33.43122,0.408946,2150.7,1.99845,0.809263,0,0.535714286,0.357142857,0.035714286,0.035714286,1,0.035714286,0,0,118,0.655555556,0.071428571,0.231428571,7.176731825,1.355646615,9.617084056,,
19452N2.cif,29.19112,28.93731,0.356418,2480.72,2.28103,0.778281,0,0.541176471,0.388235294,0.058823529,0.011764706,5,0,0,0,170.5,0.617753623,0.070588235,0.219294118,4.322396304,2.679108156,9.59456827,,
21230N2.cif,10.07568,9.2616,0.439893,5010.37,1.73147,0.751402,0,0.417391304,0.469565217,0.060869565,0.052173913,1.166666667,0,0,0,78,0.40625,0.113043478,0.364521739,11.49133606,0.843576797,9.570378185,,
21120N2.cif,34.42603,34.30552,0.350024,2277.67,2.35824,0.791398,0,0.490909091,0.363636364,0.072727273,0.072727273,1,0,0,0,97,0.598765432,0.145454545,0.471272727,4.472540874,2.565878996,9.495062165,,
21051N2.cif,19.78271,19.03146,0.365699,3885.19,2.20865,0.78702,0,0.568421053,0.378947368,0.021052632,0.031578947,0.666666667,0,0,0,285,0.659722222,0.052631579,0.172631579,8.07194122,1.357256824,9.418117774,,
20080N2.cif,24.42986,24.29856,0.621508,1589.26,1.1855,0.738265,0,0.545454545,0.272727273,0.072727273,0.109090909,0.666666667,0,0,0,87,0.725,0.181818182,0.596363636,6.624048556,1.034488907,9.391239127,,
19365N2.cif,28.46183,28.21263,0.460051,2223.51,1.71868,0.764064,0,0.5,0.411764706,0.029411765,0.029411765,1,0.029411765,0,0,118,0.578431373,0.058823529,0.190588235,6.133709984,1.451884024,9.349866968,,
20250N2.cif,39.10948,38.96493,0.311939,2625.61,2.67975,0.802671,0,0.541666667,0.375,0.083333333,0,0,0,0,0,97,0.621794872,0.083333333,0.253333333,4.142721286,3.012886303,9.334482753,,
18100N2.cif,33.17197,32.98954,0.352868,2550.42,2.3258,0.797919,0,0.578947368,0.315789474,0.052631579,0.052631579,1,0,0,0,94,0.712121212,0.105263158,0.341052632,5.869417788,1.875359446,9.256891586,,
19454N2.cif,31.97438,31.63849,0.322607,2827.68,2.57471,0.769728,0,0.484536082,0.432989691,0.06185567,0.020618557,3,0,0,0,148,0.524822695,0.082474227,0.258969072,3.947197634,3.146953558,9.213079693,,
19413N2.cif,32.32912,32.14472,0.426492,2057.91,1.89307,0.782012,0,0.55,0.3,0.1,0,0,0.05,0,0,91,0.689393939,0.1,0.304,4.662143514,1.981482113,9.202687011,,
22000N2.cif,30.11354,30.0174,0.562012,1617.69,1.36812,0.763372,0,0.571428571,0.19047619,0.047619048,0,0,0,0.19047619,0,94,0.652777778,0.238095238,0.902857143,7.221351946,0.992881953,9.187820338,,
16430N2.cif,12.08106,11.31929,0.440988,4338.63,1.6937,0.744765,0,0.448275862,0.482758621,0.034482759,0.034482759,1,0,0,0,70,0.448717949,0.068965517,0.223448276,13.92394142,0.66656453,9.104685914,,
19102N2.cif,23.82296,23.59441,0.578502,1703.53,1.25265,0.708289,0,0.631578947,0.263157895,0.105263158,0,0,0,0,0,109,0.756944444,0.105263158,0.32,4.896461675,1.518797659,9.101483605,,
16460N2.cif,29.24907,29.22232,0.433033,2092.02,1.81252,0.748289,0,0.523809524,0.333333333,0.095238095,0.047619048,2,0,0,0,169,0.640151515,0.142857143,0.453333333,3.615611853,2.596724364,9.086833275,,
20631N2.cif,31.11791,30.98239,0.537877,1996.69,1.40813,0.785803,0,0.5625,0.333333333,0.0625,0,0,0.041666667,0,0,220,0.679012346,0.0625,0.19,9.334469819,0.768384859,9.054816664,,
21080N2.cif,29.76014,29.69167,0.471582,1915.2,1.63874,0.741736,0,0.590909091,0.272727273,0.045454545,0.090909091,0.5,0,0,0,118,0.756410256,0.136363636,0.450909091,4.866544546,1.775850251,9.029177125,,
19051N2.cif,34.45228,34.29511,0.383975,2229.58,2.12451,0.787892,0,0.6,0.25,0.1,0,0,0.05,0,0,109,0.756944444,0.1,0.304,4.11647217,2.409645022,8.963186709,,
19412N2.cif,39.33515,39.18987,0.51285,1816.24,1.46008,0.733092,0,0.625,0.34375,0.03125,0,0,0,0,0,343,0.714583333,0.03125,0.095,5.331751452,1.494843858,8.950125353,,
20361N2.cif,24.03543,23.81475,0.550295,1726.61,1.28811,0.65481,0,0.611111111,0.333333333,0.055555556,0,0,0,0,0,94,0.712121212,0.055555556,0.168888889,3.131315972,2.652208762,8.938404807,,
20472N2.cif,34.55963,34.39789,0.34938,2451.16,2.34896,0.788749,0,0.576923077,0.346153846,0,0.076923077,0,0,0,0,127,0.705555556,0.076923077,0.264615385,4.993020539,2.171770736,8.925421653,,
19467N2.cif,10.35833,9.87273,0.508757,3092.57,1.46034,0.763285,0,0.461538462,0.423076923,0.038461538,0.076923077,0.5,0,0,0,76,0.527777778,0.115384615,0.381538462,12.7192218,0.604734919,8.921487348,,
21180N2.cif,26.30129,26.20123,0.541178,1858.59,1.39392,0.742465,0,0.5,0.333333333,0.111111111,0,0,0.055555556,0,0,67,0.62037037,0.111111111,0.337777778,5.436595698,1.363014261,8.893200972,,
21411N2.cif,26.40974,26.1042,0.391003,2831.87,2.02234,0.758425,0,0.483870968,0.451612903,0.032258065,0.032258065,1,0,0,0,187,0.519444444,0.064516129,0.209032258,6.231371254,1.608464443,8.877738978,,
16031N2.cif,20.89927,20.59917,0.459652,2402.15,1.65482,0.707618,0,0.50877193,0.403508772,0.087719298,0,0,0,0,0,98.5,0.566091954,0.087719298,0.266666667,4.122110227,2.21492045,8.869932406,,
20010N2.cif,36.14446,35.95564,0.516564,2099.59,1.52426,0.824731,0,0.555555556,0.349206349,0.031746032,0.063492063,0.5,0,0,0,283,0.673809524,0.095238095,0.314920635,11.35197616,0.610395512,8.817263265,,
21000N2.cif,27.55602,27.45548,0.574519,1681.8,1.34328,0.720962,0,0.55,0.3,0.1,0,0,0,0.05,0,85,0.643939394,0.15,0.452,3.494760467,2.038003948,8.811579354,,
17030N2.cif,31.79267,31.61204,0.41393,2134.64,1.91453,0.760588,0,0.545454545,0.363636364,0.045454545,0.045454545,1,0,0,0,94,0.652777778,0.090909091,0.294545455,5.00595372,1.871355152,8.809149301,,
21380N2.cif,14.88759,14.53938,0.709137,1688.66,0.937703,0.658095,0,0.576923077,0.346153846,0.038461538,0,0,0.038461538,0,0,62.5,0.694444444,0.038461538,0.116923077,5.981902776,1.051735841,8.769590448,,
09000N3.cif,9.35856,9.26179,0.545319,3250,1.33456,0.709376,1,0.561643836,0.383561644,0.054794521,0,0,0,0,0,105,0.640243902,0.054794521,0.166575342,12.43167915,0.609963678,8.761438942,,
21450N2.cif,37.64006,37.49572,0.355495,2412.97,2.32538,0.796876,0,0.613138686,0.255474453,0.04379562,0.087591241,0.5,0,0,0,131,0.779761905,0.131386861,0.434452555,4.202788305,2.456998511,8.737379572,,
16011N2.cif,29.37192,29.15277,0.422249,2199.84,1.87449,0.764191,0,0.55,0.3,0,0.1,0,0,0,0.05,97,0.734848485,0.1,0.344,5.22986485,1.731563179,8.727983313,,
20040N2.cif,20.34648,19.25409,0.357519,4379.65,2.28256,0.799906,0,0.556818182,0.363636364,0.079545455,0,0,0,0,0,126,0.642857143,0.079545455,0.241818182,8.939980322,1.138524287,8.694237397,,
16141N2.cif,30.56193,30.37003,0.410772,2212.47,1.93246,0.751786,0,0.545454545,0.363636364,0.045454545,0.045454545,1,0,0,0,94,0.652777778,0.090909091,0.294545455,4.413067733,2.128893922,8.66571162,,
21314N2.cif,34.59008,34.52,0.321533,2671.15,2.55513,0.787601,0,0.597014925,0.343283582,0.059701493,0,0,0,0,0,111,0.69375,0.059701493,0.181492537,4.291975254,2.669110857,8.665032248,,
19110N2.cif,27.3279,27.10618,0.408741,2348.89,1.94705,0.750299,0,0.523809524,0.333333333,0.095238095,0.047619048,2,0,0,0,85,0.643939394,0.142857143,0.453333333,4.152905838,2.265096035,8.616597872,,
18022N3.cif,10.16733,9.67446,0.467019,3532.93,1.61428,0.698827,1,0.531914894,0.425531915,0.042553191,0,0,0,0,0,59,0.59,0.042553191,0.129361702,9.967839027,0.884974518,8.599051657,,
20380N2.cif,22.84761,22.59156,0.58779,1783.37,1.2696,0.707107,0,0.5,0.214285714,0.142857143,0.071428571,2,0.071428571,0,0,61,0.726190476,0.214285714,0.68,5.068576364,1.35913032,8.552025272,,
21331N2.cif,29.4063,29.20821,0.450021,2047.12,1.72832,0.72181,0,0.541666667,0.333333333,0.083333333,0.041666667,2,0,0,0,103,0.66025641,0.125,0.396666667,3.195941426,2.75067387,8.529196866,,
14031N2.cif,20.1365,19.92386,0.451,2859.02,1.72293,0.779198,0,0.564102564,0.307692308,0.051282051,0.051282051,1,0,0,0.025641026,187,0.708333333,0.102564103,0.332307692,9.717959146,0.834349881,8.510639579,,
15251N2.cif,22.78767,22.70874,0.535897,1989.64,1.39034,0.754041,0,0.553191489,0.361702128,0.085106383,0,0,0,0,0,67,0.644230769,0.085106383,0.258723404,6.379917132,1.101901202,8.484935234,,
20070N2.cif,20.02412,19.71982,0.604538,1937.32,1.20863,0.786066,0,0.555555556,0.388888889,0.055555556,0,0,0,0,0,38.5,0.641666667,0.054545455,0.165818182,8.528848846,0.700238255,8.476828917,,
21050N2.cif,19.34281,18.67391,0.359797,3928.42,2.25505,0.787508,0,0.564705882,0.376470588,0.023529412,0.035294118,0.666666667,0,0,0,253,0.658854167,0.058823529,0.192941176,8.339015826,1.198651138,8.459304594,,
13070N2.cif,21.71779,21.48075,0.626797,1652.57,1.13246,0.630622,0,0.473684211,0.263157895,0.105263158,0.157894737,0.666666667,0,0,0,73,0.675925926,0.263157895,0.863157895,3.315151833,2.160885513,8.457573081,,
13011N2.cif,37.4441,37.29623,0.497001,1494.69,1.51786,0.717084,0,0.628571429,0.285714286,0,0.057142857,0,0,0,0.028571429,205,0.776515152,0.057142857,0.196571429,2.724224352,2.914484502,8.451746584,,
19411N2.cif,36.19593,36.03691,0.522701,1864.73,1.42425,0.727679,0,0.607142857,0.357142857,0.035714286,0,0,0,0,0,283,0.693627451,0.035714286,0.108571429,5.523403901,1.340931505,8.414360608,,
21400N2.cif,27.19937,27.05362,0.412821,2377.29,1.87423,0.730464,0,0.56,0.4,0.04,0,0,0,0,0,106,0.630952381,0.04,0.1216,4.172314805,2.233264208,8.392518821,,
12024N2.cif,32.24029,32.07521,0.429733,2069.12,1.84207,0.763719,0,0.589147287,0.248062016,0.062015504,0.062015504,1,0,0,0.031007752,117,0.769736842,0.124031008,0.401860465,3.755492455,2.274350407,8.372807796,,
20471N2.cif,27.69353,27.51608,0.429975,2242.37,1.82248,0.752859,0,0.571428571,0.333333333,0,0.095238095,0,0,0,0,103,0.715277778,0.095238095,0.327619048,4.952634604,1.74306337,8.346816509,,
19366N2.cif,35.1986,35.03437,0.385817,2143.43,2.08415,0.786444,0,0.607142857,0.357142857,0.035714286,0,0,0,0,0,142,0.696078431,0.035714286,0.108571429,4.639608715,1.984168727,8.343027398,,
20200N2.cif,31.90137,31.82555,0.45887,2355.17,1.66753,0.803131,0,0.574468085,0.382978723,0.042553191,0,0,0,0,0,211,0.651234568,0.042553191,0.129361702,10.24129044,0.737080616,8.309220403,,
19464N2.cif,21.51492,21.24083,0.51612,2094.13,1.41545,0.684637,0,0.473684211,0.421052632,0.052631579,0.052631579,1,0,0,0,58,0.537037037,0.105263158,0.341052632,5.074201785,1.544914549,8.27366252,,
19281N2.cif,29.55916,29.37082,0.533802,2016.72,1.35769,0.688287,0,0.551020408,0.367346939,0.040816327,0.040816327,1,0,0,0,211,0.651234568,0.081632653,0.264489796,5.007666442,1.495595487,8.218902969,,
21052N2.cif,18.66837,17.72865,0.378504,3660.02,2.11665,0.765182,0,0.539325843,0.404494382,0.02247191,0.033707865,0.666666667,0,0,0,237,0.6171875,0.056179775,0.184269663,7.113843078,1.335167474,8.216555519,,
20402N2.cif,13.579,13.28883,0.461471,3463.47,1.64522,0.765405,0,0.52,0.4,0.04,0.04,1,0,0,0,94,0.602564103,0.08,0.2592,11.70255805,0.663046178,8.186058425,,
21190N2.cif,41.18521,41.07749,0.353013,2225.88,2.34677,0.80828,0,0.517857143,0.339285714,0.089285714,0.053571429,1.666666667,0,0,0,110.5,0.635057471,0.142857143,0.455714286,4.209158218,2.27219297,8.15093716,,
15181N2.cif,31.97817,31.79613,0.520358,1584.98,1.4746,0.738617,0,0.587570621,0.225988701,0.06779661,0.09039548,0.75,0,0,0.02259887,163,0.783653846,0.15819209,0.517062147,4.161536471,1.696526823,8.104953379,,
20391N2.cif,26.02626,25.80438,0.493969,2018.89,1.54451,0.726367,0,0.588235294,0.308823529,0.058823529,0,0,0.014705882,0.029411765,0,221,0.690625,0.088235294,0.295882353,5.253175734,1.439444987,8.103774578,,
20211N2.cif,20.2998,19.94673,0.538649,2102.28,1.3737,0.781237,0,0.5625,0.40625,0.03125,0,0,0,0,0,68.5,0.634259259,0.03125,0.095,10.27607223,0.627161697,8.100463824,,
15252N2.cif,22.61732,22.49059,0.520862,2056.67,1.44238,0.73111,0,0.543478261,0.347826087,0.108695652,0,0,0,0,0,64,0.64,0.108695652,0.330434783,5.168883361,1.361400977,8.003919996,,
19361N2.cif,33.24253,33.04876,0.38916,2234.58,2.08398,0.78555,0,0.571428571,0.333333333,0.047619048,0,0,0.047619048,0,0,100,0.694444444,0.047619048,0.144761905,4.754378124,1.838153697,7.979802072,,
19181N2.cif,25.68521,25.49386,0.521754,2034.41,1.44907,0.73012,0,0.5,0.3125,0.125,0.0625,2,0,0,0,61,0.635416667,0.1875,0.595,3.849658839,1.816923152,7.958539671,,
21394N2.cif,35.57159,35.29817,0.320161,2708.49,2.61618,0.743869,0,0.454545455,0.393939394,0.060606061,0.090909091,0.666666667,0,0,0,97,0.538888889,0.151515152,0.496969697,2.817824588,3.970333229,7.958300828,,
20392N2.cif,27.4266,27.19968,0.471421,2109.24,1.62335,0.73086,0,0.588235294,0.338235294,0.058823529,0,0,0.014705882,0,0,221,0.690625,0.058823529,0.178823529,4.582118335,1.684130216,7.941446926,,
18050N2.cif,27.26495,27.09127,0.42524,2294.58,1.83026,0.728063,0,0.52,0.4,0.04,0.04,1,0,0,0,94,0.602564103,0.08,0.2592,4.252949759,2.011334649,7.910286414,,
21001N2.cif,28.12187,27.90898,0.535607,1807.04,1.45614,0.739096,0,0.571428571,0.333333333,0.047619048,0,0,0,0.047619048,0,94,0.652777778,0.095238095,0.285714286,4.111523901,1.626243325,7.905875902,,
21381N2.cif,15.15191,14.84828,0.705099,1655.41,0.925118,0.621436,0,0.56,0.32,0.08,0,0,0.04,0,0,58,0.69047619,0.08,0.2432,4.503417663,1.34101476,7.90381639,,
21020N2.cif,8.21562,7.06034,0.513434,4002.61,1.40544,0.739537,0,0.532608696,0.434782609,0.032608696,0,0,0,0,0,57.5,0.586734694,0.032608696,0.099130435,12.72721082,0.547023668,7.895841787,,
18133N3.cif,8.65257,7.14934,0.619925,2876.21,1.11407,0.71233,1,0.563829787,0.382978723,0.042553191,0,0,0,0,0.010638298,205,0.644654088,0.042553191,0.129361702,12.59872432,0.474659131,7.887572225,,
20390N2.cif,23.84687,23.76556,0.519867,1943.03,1.45106,0.721258,0,0.588235294,0.308823529,0.058823529,0,0,0.014705882,0.029411765,0,221,0.690625,0.088235294,0.271764706,5.002511628,1.406664312,7.880903691,,
21311N3.cif,21.70429,21.55021,0.567372,1973.29,1.3215,0.800511,1,0.62295082,0.344262295,0.032786885,0,0,0,0,0,217,0.713815789,0.032786885,0.099672131,8.389524059,0.689826535,7.851036095,,
17020N2.cif,22.4178,22.16929,0.530409,1950.41,1.41283,0.709655,0,0.5,0.3125,0.125,0.0625,2,0,0,0,61,0.635416667,0.1875,0.595,5.270788006,1.323694684,7.843972745,,
19090N2.cif,28.64646,28.4495,0.471219,1966.4,1.65286,0.743468,0,0.578947368,0.263157895,0.105263158,0.052631579,2,0,0,0,97,0.734848485,0.157894737,0.501052632,4.02787921,1.860570597,7.841916547,,
17080C2.cif,14.92983,14.32288,0.870877,1503.28,0.790054,0.814922,0,0.551282051,0.384615385,0.051282051,0,0,0,0.012820513,0,107,0.622093023,0.064102564,0.193846154,9.251517967,0.398809198,7.821059269,,
19463N2.cif,8.1264,7.46928,0.596402,2898.89,1.17823,0.696349,0,0.5,0.357142857,0.071428571,0.071428571,1,0,0,0,52,0.619047619,0.142857143,0.462857143,14.17896947,0.444436377,7.81690555,,
16320N2.cif,22.85845,22.64663,0.594918,1711.5,1.19727,0.700647,0,0.529411765,0.352941176,0.058823529,0.058823529,1,0,0,0,70,0.648148148,0.117647059,0.381176471,5.1978706,1.20662461,7.80851716,,
19050N2.cif,33.67402,33.50221,0.404282,2178.88,2.00034,0.777454,0,0.578947368,0.263157895,0.105263158,0,0,0.052631579,0,0,97,0.734848485,0.105263158,0.32,3.987566658,2.085409662,7.806798967,,
20182N2.cif,18.45428,18.13247,0.638677,1749.23,1.09699,0.671692,0,0.551724138,0.344827586,0.068965517,0.034482759,2,0,0,0,64,0.666666667,0.103448276,0.328275862,5.982866451,1.016916793,7.795800757,,
15185N2.cif,28.61691,28.45106,0.54517,1649.75,1.39509,0.728375,0,0.558823529,0.205882353,0.088235294,0.117647059,0.75,0,0,0.029411765,119,0.782894737,0.204379562,0.668029197,4.218458219,1.556761434,7.788921862,,
13090N2.cif,26.31246,26.12562,0.575112,1639.66,1.29912,0.743181,0,0.5625,0.1875,0,0.125,0,0.0625,0,0.0625,91,0.842592593,0.125,0.43,6.62556762,0.92065395,7.78719571,,
18111N2.cif,17.6262,17.28794,0.725925,1583.1,0.931116,0.714112,0,0.622222222,0.288888889,0.044444444,0,0,0.044444444,0,0,169,0.754464286,0.044444444,0.135111111,7.609081313,0.660689247,7.783986938,,
13122N2.cif,27.83853,27.70121,0.402122,2336.28,1.95995,0.757596,0,0.6,0.392307692,0.007692308,0,0,0,0,0,105.5,0.676282051,0.007692308,0.023384615,5.114721574,1.670109465,7.772791035,,
17153N2.cif,24.14078,23.9675,0.518329,1843.77,1.4064,0.680804,0,0.488764045,0.426966292,0.04494382,0.039325843,1.142857143,0,0,0,95,0.545977011,0.084269663,0.271910112,3.493410362,2.101453714,7.737694701,,
07000N2.cif,31.52022,31.34049,0.44676,1936.58,1.74317,0.763616,0,0.571428571,0.285714286,0,0.095238095,0,0,0,0.047619048,109,0.756944444,0.095238095,0.327619048,5.370231871,1.409982559,7.71561646,,
15131N2.cif,34.37058,34.20786,0.399337,2085.11,2.00387,0.777067,0,0.65,0.2,0,0.1,0,0,0,0.05,133,0.852564103,0.1,0.344,5.34154644,1.558285714,7.714835416,,
19410N2.cif,35.72923,35.57283,0.502437,1896.98,1.47859,0.712863,0,0.6,0.36,0.04,0,0,0,0,0,247,0.686111111,0.04,0.1216,4.736921248,1.518628308,7.695731274,,
20531N2.cif,23.52769,23.24997,0.489795,2346.39,1.57576,0.775596,0,0.590909091,0.272727273,0.045454545,0.090909091,0.5,0,0,0,235,0.753205128,0.136363636,0.450909091,10.66042497,0.635566268,7.687759991,,
